PLOT_ID,SUBPLOT_ID,x,y,Fuelbed_nu,Fuelbed_Na,Depth_shru,Depth_nonW,Depth_wood,Depth_LLM,Depth_surf,Depth_lowF,Tree_overs,Tree_midst,Tree_under,Tree_bole_,Tree_above,Snag_cla_2,Snag_cla_3,Snag_cla_4,LadderFuel,Shrub_prim,Shrub_seco,Shrub_need,Nonwoody_p,Nonwoody_s,Woody_soun,Woody_so_1,Woody_so_2,Woody_so_3,Woody_so_4,Woody_so_5,Woody_rott,Woody_ro_1,Woody_ro_2,LLM_litter,GroundFuel,GroundFu_1,GroundFu_2,FCCS,EVT,MODIS Enhanced,SRS Group,EVG_GP,EVG_PHYS,EVG_GP_N,SAF/SRM
1092,8,451184.472,3690327.816,1461,Hardwood forest 41-60   years,27.432,0,3.048000305,2.540000081,1.729849118,0.609600091,14.72959642,11.98030568,0,95.14235192,121.8522529,0,0,0,0.672510693,1.013674584,0,0,0,0,0.112085116,1.793361849,5.223166834,0,0.336255347,0,2.219285445,2.01753217,0,4.483404623,1.793361849,10.65257006,0.006024893,611,3346,1043,Hardwoods,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1093,5,452685.3803,3690051.876,1464,Longleaf pine - scrub   oak forest 41-60 years,149.352,51.816,11.43,6.858000305,18.61312254,0.575352733,2.664523907,1.265775865,1.97212761,23.96269928,28.5628921,1.629000012,6.404999018,0,0.672510693,3.046541813,0,2.241702311,0.044834048,0,0.627676647,7.599370836,13.04670745,0,0,0,0,0,0,12.10519248,5.380085547,10.65257006,0.000802529,633,3346,1044,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1095,8,454009.9282,3690134.189,1466,Pine forest 21-40 years,94.488,27.432,7.111999898,3.81,6.699008395,1.415758997,10.42057225,3.037049773,0.513849415,70.03646292,83.7736259,0,0,0,0.672510693,1.625080709,0,2.241702311,0.044834048,0,0.874263946,8.787473061,37.07775623,14.32447844,0.112085116,0,0.515591532,0.112085116,0,6.725107383,2.392344707,10.28941361,0.005127125,633,3346,1043,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1095,0,454010.0763,3690335.79,1465,Pine forest 41-60 years,76.2,27.432,9.90600061,6.604000102,7.825403501,1.957747774,2.588395024,4.254449926,1.423084859,30.19184302,37.8662795,0,0,0,0.672510693,1.380797095,0,2.241702311,0.067251072,0,0.650093715,6.254349897,14.61590019,3.183217506,0.448340462,0,0,1.793361849,0,11.65685269,14.34689479,10.65257006,0.00075097,633,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1097,7,432134.4634,3690997.646,1469,Pine forest 21-40 years,79.248,21.336,6.604000102,4.825999898,7.327576404,1.293010063,12.33859628,18.59751656,2.474267942,166.2006164,198.3946896,6.013388195,0,0,0.672510693,0.97696144,0,2.241702311,0.067251072,0,0.650093715,3.586723698,5.223166834,0,0.112085116,0,3.474638807,0.112085116,0,8.518469232,3.586723698,10.28941361,0.003872034,185,3346,1043,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1097,0,432278.9644,3691137.75,1468,Longleaf pine - scrub   oak forest 60+ years,73.152,18.288,7.62,4.825999898,10.5986263,0.380745492,17.04374427,23.07577648,0.298804571,209.9336505,250.2139699,0,0,0,6.725107383,1.407179667,0,2.241702311,0.044834048,0,0.605259624,4.483404623,7.307949984,11.74652056,0,0,0,0,0,8.518469232,7.173447397,11.37888093,0.005039306,185,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1098,0,433090.1905,3691140.847,1471,Pine forest 21-40 years,67.056,30.48,7.111999898,4.825999898,7.108396858,1.42240001,11.39096662,9.48788017,4.399718289,244.9402307,266.8615686,0,0,0,0.672510693,1.1082809,0,2.241702311,0,0,0.582842646,3.429804761,8.877141826,0,0.112085116,0,0,0.112085116,0,8.518469232,3.586723698,10.28941361,0.006656255,185,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1098,6,433095.7733,3690938.45,1472,Pine forest 41-60 years,82.296,15.24,9.144,5.334,20.30499419,1.771492114,2.735432762,3.478213425,0.625677094,54.31902496,61.15834663,0,0,0,0.672510693,1.912450715,0,2.241702311,0.044834048,0,0.134502143,1.793361849,4.707575078,0,0.448340462,0,0,1.793361849,0,9.415150381,5.380085547,10.65257006,0.000804771,185,3346,1044,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1098,6,433090.8597,3690739.133,1473,Pine forest 41-60 years,57.912,15.24,7.873999898,4.825999898,7.990954706,1.558704528,13.16990469,9.962652545,0.972134764,165.9401306,189.7385803,0,0,0,0.672510693,1.185115314,0,2.241702311,0.022417025,0,0.605259624,5.223166834,1.56919173,0,0.448340462,0,0,1.793361849,0,8.518469232,5.380085547,10.65257006,0.002280629,185,3346,1044,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1099,0,433892.4844,3691139.991,1474,Pine forest 21-40 years,103.632,36.576,10.668,5.588000203,8.35231187,2.680020142,12.28576384,5.483917612,2.215457223,137.9397443,156.3234742,0,0,0,0.672510693,0.887505861,0,2.241702311,0.112085116,0,0.246587277,4.483404623,4.169566523,0,0.112085116,0,0,0.112085116,0,9.86349017,34.07387738,10.28941361,0.006016285,185,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1099,1,433608.0356,3691422.455,1476,Pine - Mixed hardwoods   forest 60+ years,115.824,30.48,6.604000102,3.556000102,3.493430453,0.339184579,6.836406333,3.973802023,3.154528873,65.91684399,77.63933754,0,0,0,0.672510693,1.51730159,0,0,0.022417025,0,0.493174531,7.464869145,0.515591532,0,1.56919173,2.241702311,0,0,0,6.27676692,6.972590869,10.65257006,0.005302798,185,3346,1044,Pine-Hardwood mix,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1102,0,436305.5968,3691140.813,1477,Pine forest 5-20 years,73.152,6.096,4.825999898,3.048000305,6.340029586,0.96519998,17.01481645,13.53746406,3.456395609,139.3973664,171.1362844,0,0,0,0.672510693,0.848540681,0,2.241702311,0,0,0.493174531,3.721226061,7.307949984,0,0.089668099,0,0,1.008766085,0.784595854,5.380085547,1.793361849,0,0,185,3346,1043,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1102,4,436506.0828,3691141.268,1478,Pine forest 41-60 years,57.912,39.624,6.350000203,3.556000102,14.75971049,1.262861381,15.34999605,10.63179777,1.655875556,103.9835138,130.4959364,6.916037204,0,0,0.672510693,2.727645537,0,2.241702311,0.022417025,0,0.896680925,4.774825923,12.01552439,24.83806385,0.448340462,0,6.231932874,1.793361849,0,6.27676692,3.586723698,10.65257006,0.002851318,185,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1102,8,435902.4743,3691142.597,1479,Pine forest 41-60 years,88.392,21.336,4.825999898,3.556000102,14.75929443,0.945406329,8.909491832,5.317882119,2.425071991,128.9026286,145.5550649,0,17.03669053,0,0.672510693,1.340937454,0,2.241702311,0.044834048,0,0.291421323,2.533123612,4.707575078,0,0.448340462,0,1.591608731,1.793361849,0,6.27676692,3.586723698,10.65257006,0.002272234,185,3346,1044,Slash  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1107,6,440327.4458,3690939.194,1481,Pine forest 21-40 years,57.912,18.288,2.286,1.016000051,4.795671994,0.440574562,6.861542541,6.088890746,0.942491905,94.40341959,107.8162419,0,0,0,0.672510693,0.700355931,0,2.241702311,0.044834048,0,0.246587277,1.793361849,0,12.30694614,0.112085116,0,0,0.112085116,0,1.793361849,0.747831891,10.28941361,0.003143378,620,3346,897,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1107,8,439926.7742,3691139.576,1482,Pine forest 5-20 years,73.152,30.48,2.286,1.524000122,5.45654484,0.4191,8.060033936,6.046836859,0.8134879,129.190313,144.1106576,0,0,0,0.672510693,0.692398583,0,2.241702311,0.022417025,0,0.044834048,0.448340462,0,0,0.089668099,0,0,1.008766085,0.784595854,2.690042774,0,0,0,633,3346,1042,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1110,2,442744.5207,3691340.809,1487,Pine forest 5-20 years,36.576,21.336,1.270000041,0.25400002,3.179513275,0.285441024,6.401819835,5.564832081,1.329570678,123.1410008,135.6870913,0,0,0,0.672510693,0.606510628,0,2.241702311,0.067251072,0,0.156919162,2.824545137,2.084783307,0,0.089668099,0,3.429804761,1.008766085,0.784595854,0.448340462,0,0,0,611,3346,1045,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1110,0,442742.8726,3691139.737,1486,Pine forest 5-20 years,36.576,15.24,1.77800002,0.25400002,2.527404038,0.360459162,3.213863146,5.360853087,0.005316964,41.99138836,50.57141653,0,0,0,0.672510693,0.587678334,0,2.241702311,0.044834048,0,0.134502143,3.878145223,7.307949984,0,0.089668099,0,3.115966437,1.008766085,0.784595854,0.448340462,0,0,0,611,3346,1045,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1116,3,447849.694,3691392.683,1500,Pine - Mixed hardwoods   forest 41-60 years,51.816,30.48,5.080000102,4.318000406,9.900327672,0.963318632,13.09907676,7.955243319,0.526716293,194.5039014,215.9277607,77.97583499,0,0,0.672510693,1.158793537,0,2.241702311,0.044834048,0,0.291421323,0.291421323,1.56919173,10.44633344,0.672510693,0,5.380085547,1.120851156,0,7.621787859,5.380085547,10.65257006,0.000907889,633,3346,1044,Pine-Hardwood mix,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1117,8,447978.4396,3691129.498,1503,Pine forest 21-40 years,64.008,0,5.588000203,1.016000051,8.6246208,1.117600102,7.321696999,5.937394935,1.819192537,120.471779,134.7663457,0,0,0,0.672510693,0.911697349,0,2.241702311,0,0,0.179336198,0.896680925,5.738758366,4.416153778,0.112085116,0,0,0.112085116,0,1.793361849,1.095744135,10.28941361,0.002499908,633,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1120,6,450799.6253,3690730.151,1506,Pine forest 41-60 years,18.288,15.24,2.286,1.524000122,3.662998922,0.448118454,11.35171688,10.57254173,0.012567369,178.6073313,200.5441571,0,0,0,0.672510693,1.148119088,0,2.241702311,0.044834048,0,0.246587277,2.241702311,5.223166834,0,0.448340462,0,1.501940549,1.793361849,0,2.690042774,5.380085547,10.65257006,0.00402056,611,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1120,8,450563.4799,3691176.209,1505,Pine forest 41-60 years,27.432,30.48,6.350000203,4.572,4.955700528,1.270000041,1.970563261,6.531900441,0,55.99805551,64.50051854,0,0,0,0.672510693,1.121623332,0,2.241702311,0,0,0.403506416,4.483404623,6.792358452,30.53198772,0.448340462,0,0,1.793361849,0,8.070128545,12.55353384,10.65257006,0.000706136,633,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1120,0,450790.8811,3691071.278,1504,Longleaf pine - scrub   oak forest 41-60 years,39.624,54.864,5.080000102,4.064000203,14.78211725,0.291602038,5.00597009,5.352973951,0,83.17325767,93.53219543,0,0,0,0.672510693,2.258841695,0,2.241702311,0.044834048,0,0.179336198,3.13838346,7.823541515,46.78432724,0,0,0,0,0,7.173447397,7.173447397,10.65257006,0.002062366,633,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1121,0,451593.292,3691137.062,1507,Pine forest 21-40 years,109.728,30.48,3.30200002,2.032000102,31.9748855,0.663911093,6.472291783,4.430723722,0.172252033,85.01870547,96.093968,0,0,0,0.672510693,4.147531935,0,2.241702311,0.089668099,0,0.381089393,3.272885375,10.44633344,0.919098015,0.112085116,0,0,0.112085116,0,3.586723698,4.933538895,10.28941361,0.006962104,633,3346,1043,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1121,2,451587.8141,3691554.476,1509,Pine forest greater than   60 years,70.104,70.104,1.016000051,0.762000061,9.990251292,0.224016113,11.60811293,6.432607823,0.0179688,85.25310459,103.3118101,0,0,0,0.672510693,1.197325037,0,2.241702311,0.022417025,0,0.470757508,3.721226061,6.792358452,0,0.448340462,0,0,1.345021387,0.672510693,1.345021387,1.395235631,20.1753208,0.000822705,633,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1123,0,453204.887,3691140.509,1510,Longleaf pine - scrub   oak forest 60+ years,73.152,60.96,8.890001016,6.09600061,3.53845307,0.44450002,5.750828139,8.53300174,3.191262976,71.05703153,87.85698753,0,0,0,6.725107383,0.444066702,0,2.241702311,0,0,0.425923462,3.272885375,3.13838346,0,0,0,0,0,0,10.76017109,8.966809246,11.37888093,0.002835433,185,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1123,5,453347.708,3690998.241,1511,Longleaf pine - scrub   oak forest 60+ years,70.104,0,7.873999898,5.588000203,4.287325639,0.39369998,5.637044037,14.4410492,4.230505856,69.90233739,92.48069582,0,0,0,6.725107383,0.71911954,0,2.241702311,0,0,0.358672392,4.035064385,5.738758366,0,0,0,0,0,0,9.86349017,8.966809246,11.37888093,0.00206685,185,3346,1042,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1123,4,453607.3415,3691140.416,1512,Pine forest 41-60 years,85.344,24.384,7.62,3.81,5.083590036,1.531698273,1.890905714,2.350098258,0.520271534,32.20391095,36.50777203,16.62558519,0,0,0.672510693,0.743857263,0,2.241702311,0.089668099,0,0.291421323,4.326485685,16.70068289,15.10907403,0.448340462,0,16.25234288,1.793361849,0,6.725107383,2.890899301,10.65257006,0.000479724,185,3346,1042,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1124,2,454010.1688,3691541.915,1515,Pine forest 41-60 years,54.864,33.528,7.111999898,4.825999898,3.625167451,1.41904084,9.477729518,0,0.206233743,72.61567145,82.11435371,0,0,0,0.672510693,0.61594425,0,2.241702311,0.044834048,0,0.201753208,3.878145223,24.00863176,2.645208952,0.448340462,0,2.376204674,1.793361849,0,8.518469232,1.294807255,10.65257006,0.005373701,185,3346,1042,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1124,0,454010.0696,3691140.041,1513,Pine forest 41-60 years,73.152,33.528,13.9700002,4.318000406,4.448859886,2.785981728,6.151245041,4.469922801,0,72.24052033,82.86168795,0,0,0,0.672510693,1.027470961,0,2.241702311,0.044834048,0,1.614025664,25.64507668,33.42378371,10.17732939,0.448340462,0,4.1471495,1.793361849,0,7.621787859,5.380085547,10.65257006,0.001661101,185,3346,1042,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1124,8,453809.2819,3691139.347,1514,Pine forest 41-60 years,88.392,39.624,8.128000406,3.048000305,5.151195286,1.622960757,1.733330272,9.726090407,1.796385345,23.46797127,36.54266637,7.851235281,0,0,0.672510693,1.282223459,0,2.241702311,0.022417025,0,2.01753217,23.56029129,12.01552439,0.986349084,0.448340462,0,1.076017154,1.793361849,0,5.380085547,17.93361849,10.65257006,0.000627677,185,3346,1042,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1125,6,432284.9929,3691747.304,1517,Pine forest 21-40 years,82.296,27.432,9.90600061,6.604000102,10.28289434,1.960377893,6.220847208,10.21098765,0.492592899,108.1352002,124.8735184,0,0,0,0.672510693,1.747878897,0,2.241702311,0.044834048,0,0.650093715,3.766060107,6.859609521,7.420035099,0.112085116,0,0,0.112085116,0,11.65685269,3.586723698,10.28941361,0.001230695,185,3346,1040,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1126,3,433085.4674,3692146.779,1520,Pine forest 5-20 years,195.072,42.672,7.366000102,4.572,19.79993297,1.472652539,8.125383145,4.863571107,2.970411809,108.4852779,122.9022035,0,0,0,0.672510693,1.869479232,0,2.241702311,0.022417025,0,0.515591532,3.272885375,10.44633344,0,0.089668099,0,0,1.008766085,0.784595854,8.070128545,3.586723698,0,0,185,3346,1042,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1126,1,432803.5982,3692228.587,1521,Pine forest 5-20 years,82.296,21.336,5.841999797,4.318000406,23.04580821,1.158622615,13.32591372,9.591517879,2.480882533,81.81158267,105.6273608,0,0,0,0.672510693,3.045871544,0,2.241702311,0.067251072,0,0.313838324,2.241702311,6.27676692,0,0.089668099,0,0,1.008766085,0.784595854,7.621787859,3.586723698,0,0,185,3346,1042,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1126,0,433088.4617,3691944.477,1519,Pine forest greater than   60 years,94.488,33.528,9.90600061,6.09600061,12.15691752,2.030437087,4.449718786,5.45694545,2.759233812,122.24011,133.6243777,0,0,0,0.672510693,1.43127503,0,2.241702311,0.134502143,0,0.425923462,1.501940549,4.169566523,0,0.448340462,0,1.412272568,1.345021387,0.672510693,10.76017109,3.586723698,20.1753208,0.000573876,185,3346,1044,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1127,0,433892.3242,3691943.84,1522,Pine forest 21-40 years,109.728,27.432,7.366000102,3.81,15.61161216,1.473200081,10.99592555,7.925027638,9.29066215,152.1651389,174.5974952,0,0,0,0.672510693,1.946019871,0,2.241702311,0,0,0.493174531,5.357668524,0,0,0.112085116,0,3.228051328,0.112085116,0,6.725107383,10.35845804,10.28941361,0.00579812,185,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1127,8,433691.8904,3691944.86,1523,Pine forest 41-60 years,76.2,30.48,3.048000305,0.762000061,12.45938397,1.063009141,20.64973899,9.863481876,7.628540987,14.56512675,46.72877561,0,0,0,0.672510693,1.890876572,0,2.241702311,0.291421323,0,0.313838324,5.806009435,1.56919173,0,0.448340462,0,0,1.793361849,0,1.345021387,2.191488269,10.65257006,0.006708169,185,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1141,0,445157.6691,3691944.766,1531,Pine forest greater than   60 years,91.44,45.72,4.064000203,2.286,9.393085608,0.869639236,6.178359776,3.438431728,0.554979698,75.29067465,85.43999531,0,0,0,0.672510693,0.889684751,0,2.241702311,0.089668099,0,0.358672392,2.533123612,4.169566523,0,0.448340462,0,5.46975364,1.345021387,0.672510693,4.035064385,1.793361849,20.1753208,0.00093479,605,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1141,1,445016.7401,3692087.052,1532,Hardwood forest 41-60   years,70.104,48.768,5.841999797,3.556000102,3.297445272,1.16840002,24.42851157,7.559754576,0.516919718,212.6518491,245.0399955,0,0,13.54247718,0.672510693,1.368417451,0,0,0,0,0.448340462,4.483404623,9.392732685,14.63831609,0.336255347,0,26.49692356,2.01753217,0,6.27676692,1.793361849,10.65257006,0.003272365,633,3346,1043,Hardwood-Pine mix,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1141,8,444756.504,3691943.995,1533,Pine forest 21-40 years,33.528,24.384,17.78000203,0.762000061,3.281501184,3.531156646,6.759312622,18.79353101,2.258416444,91.39308239,117.8496531,5.904247555,0,0,0.672510693,0.377947759,0,2.241702311,0.044834048,0,0.582842646,7.75629067,16.72310036,3.228051328,0.112085116,0,1.188102292,0.112085116,0,1.345021387,0,10.28941361,0.001058083,633,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1143,1,446484.9737,3692229.343,1536,Longleaf pine - scrub   oak forest 60+ years,39.624,70.104,3.30200002,0.762000061,4.18504939,0.220765086,12.07324464,20.13472133,1.629829666,250.4482727,283.8264467,0,0,0,6.725107383,1.037068922,0,2.241702311,0.089668099,0,0.470757508,5.514587686,3.13838346,1.793361849,0,0,3.362553691,0,0,1.345021387,0.946895124,11.37888093,0.002613888,610,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1146,3,449474.7764,3692204.166,1539,Pine forest greater than   60 years,30.48,54.864,5.841999797,4.825999898,10.47081513,1.18202202,5.053177427,2.443146837,0.229533692,32.38982766,40.02256847,0,0,0,0.672510693,2.18378995,0,2.241702311,0.089668099,0,0.448340462,3.878145223,7.307949984,0,0.448340462,0,0,1.345021387,0.672510693,8.518469232,7.173447397,20.1753208,0.000493175,632,3346,1044,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1146,0,449199.0256,3691902.183,1537,Pine forest greater than   60 years,27.432,79.248,5.334,3.30200002,5.151939912,1.41486447,16.19440945,3.50095572,0.443303761,201.1092566,221.1868616,28.78320885,0,0,0.672510693,0.530977097,0,2.241702311,0.179336198,0,0.358672392,3.13838346,6.254349897,8.249464506,0.448340462,0,0,1.345021387,0.672510693,5.828426234,14.34689479,20.1753208,0.003774903,633,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1147,0,449983.417,3691949.768,1540,Pine forest 21-40 years,79.248,0,3.81,3.048000305,35.18203073,0.762,6.994900963,8.345780367,1.890721088,109.5260017,126.1439068,0,0,0,0.672510693,4.800548337,0,2.241702311,0,0,0.269004289,1.927863988,4.707575078,0,0.112085116,0,0.470757508,0.112085116,0,5.380085547,3.586723698,10.28941361,0.007013179,632,3346,1044,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1148,0,450799.5656,3691951.861,1543,Pine forest greater than   60 years,48.768,76.2,2.794000102,2.540000081,10.4209974,0.648676975,6.347730249,4.283588246,0,77.28803589,87.9193629,0,0,0,0.672510693,1.437998232,0,2.241702311,0.044834048,0,0.224170231,1.501940549,4.169566523,0,0.448340462,0,0,1.345021387,0.672510693,4.483404623,1.793361849,20.1753208,0.000784596,185,3346,1044,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1149,1,451462.4678,3692080.044,1547,Hardwood forest 60+ years,54.864,0,2.794000102,1.77800002,1.566618142,0.55880002,37.2758734,30.81631179,2.134731416,108.0309835,178.152463,14.30751571,0,14.24114921,0.672510693,0.848045489,0,0,0,0,0.538008577,4.326485685,10.96192498,0,0.672510693,0.336255347,7.106196327,1.905446965,0.336255347,3.13838346,3.586723698,7.626271712,0.002064608,185,3346,1044,Hardwoods,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1149,0,451589.5016,3691940.061,1546,Pine - Mixed hardwoods   forest 60+ years,100.584,0,5.080000102,2.286,9.624182834,0.25400002,24.8895423,18.68655698,0.57870684,93.6160889,137.7708993,23.61311477,0,0,0.672510693,3.404580454,0,0,0,0,0.941515016,7.75629067,18.26987384,7.778707693,1.56919173,2.241702311,0,0,0,4.035064385,3.586723698,10.65257006,0.003108652,185,3346,1044,Pine-Hardwood mix,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1151,7,452920.7821,3691660.58,1551,Pine forest greater than   60 years,97.536,15.24,4.572,2.794000102,7.429032437,0.904288687,5.378060618,4.463591337,0.285621994,69.14244514,79.03698065,2.999955204,0,0,0.672510693,1.102427187,0,2.241702311,0.044834048,0,0.358672392,5.380085547,14.12272456,9.190980374,0.448340462,0,1.053600154,1.345021387,0.672510693,4.931745085,1.44544965,20.1753208,0.001082742,185,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1151,4,453406.4173,3691944.685,1550,Pine forest 21-40 years,45.72,42.672,3.048000305,1.77800002,2.927135827,0.657184401,4.824273617,9.187884807,0,59.80926776,73.82143157,0,0,0,0.672510693,0.528601273,0,2.241702311,0.044834048,0,0.112085116,1.636442687,4.707575078,0,0.112085116,0,1.322604431,0.112085116,0,3.13838346,0,10.28941361,0.002881603,611,3346,1043,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1154,5,434979.1803,3693034.026,1554,Pine forest 21-40 years,57.912,0,3.048000305,0.762000061,3.578079661,0.609600091,13.00432583,8.795806589,5.02801118,110.9339499,133.9417467,0,0,0,0.672510693,0.452809587,0,2.241702311,0,0,0.201753208,3.272885375,4.707575078,0,0.112085116,0,2.645208952,0.112085116,0,1.345021387,3.486295435,10.28941361,0.002335948,185,3346,1039,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1154,6,434696.9868,3692548.956,1553,Pine forest 21-40 years,54.864,24.384,1.77800002,0.508000041,3.230968514,0.361852281,7.284144898,5.372550289,0.32516968,108.5444521,121.2969429,17.63771603,0,0,0.672510693,0.344875096,0,2.241702311,0.044834048,0,0.224170231,1.927863988,1.56919173,0,0.112085116,0,0,0.112085116,0,0.896680925,1.045530025,10.28941361,0.002581872,185,3346,1043,Loblolly  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1155,0,435504.882,3692759.46,1555,Longleaf pine - scrub   oak forest 60+ years,42.672,45.72,6.350000203,5.841999797,7.375393733,0.315004613,8.766321254,5.060154949,0.482160442,117.4566871,131.5245348,0,0,0,6.725107383,0.886795466,0,2.241702311,0.022417025,0,0.179336198,1.345021387,2.084783307,0,0,0,0,0,0,10.31183153,3.586723698,11.37888093,0.005319113,185,3346,1042,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1166,7,444210.5791,3692606.622,1559,Longleaf pine - scrub   oak forest 60+ years,36.576,39.624,1.77800002,1.016000051,3.094457616,0.163238383,3.062571778,4.890398007,0,86.32329327,94.27626126,0,0,0,6.725107383,0.481525816,0,2.241702311,0.044834048,0,0.156919162,1.501940549,2.600374905,0,0,0,0,0,0,1.793361849,0.747831891,11.37888093,0.001111884,602,3346,1045,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
1166,6,444352.5346,3692347.437,1560,Longleaf pine - scrub   oak forest 41-60 years,85.344,24.384,6.604000102,3.30200002,6.611525918,0.335822696,2.568383796,6.466422782,0,64.856938,73.89174704,6.465723147,0,0,0.672510693,1.055872097,0,2.241702311,0.044834048,0,0.358672392,5.962928148,10.44633344,3.788476906,0,0,4.954162108,0,0,5.828426234,1.793361849,10.65257006,0.001694727,610,3346,1044,Longleaf  pine,677,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak
