subplot_id,network,site,plot,subplot,year,east_ae,north_ae,SAFSRM,EVG_GP,EVG_GP_N,os_loading_Mgha,snag_loading_Mgha,shrub_loading_Mgha,herb_loading_Mgha,10hr_loading_Mgha,100hr_loading_Mgha,1KhrS_loading_Mgha,1KhrR_loading_Mgha,litter_depth_,litter_loading_Mgha,duff_depth_,duff_loading_Mgha
JP-ON-BC018,JP,ONJ,burn,18,10,-1382220.77533000000,425906.45468100000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.80600000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC018,JP,ONJ,burn,18,12,-1382220.77533000000,425906.45468100000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,NA,0.27600000000,0.26300000000,0.55100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC018,JP,ONJ,burn,18,16,-1382220.77533000000,425906.45468100000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,5.01300000000,0.34100000000,0.00000000000,0.90400000000,2.16200000000,1.76400000000,1.89500000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC021,JP,ONJ,burn,21,6,-1382060.49408000000,425890.97220200000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,1.70500000000,0.08900000000,0.00000000000,0.71300000000,0.65100000000,0.66200000000,0.00000000000,0.00000000000,2.40000000000,2.86600000000,0.90000000000,1.80400000000
JP-ON-BC021,JP,ONJ,burn,21,7,-1382060.49408000000,425890.97220200000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,0.60600000000,0.48500000000,0.88200000000,0.00000000000,0.00000000000,0.40000000000,0.34600000000,0.00000000000,NA
JP-ON-BC021,JP,ONJ,burn,21,8,-1382060.49408000000,425890.97220200000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,0.31400000000,0.38800000000,0.55100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC021,JP,ONJ,burn,21,9,-1382060.49408000000,425890.97220200000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,0.85800000000,0.22200000000,1.10300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC021,JP,ONJ,burn,21,10,-1382060.49408000000,425890.97220200000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,2.40700000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC021,JP,ONJ,burn,21,12,-1382060.49408000000,425890.97220200000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,0.22200000000,0.08300000000,0.11000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC021,JP,ONJ,burn,21,16,-1382060.49408000000,425890.97220200000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.02200000000,0.00000000000,-0.02200000000,2.43800000000,0.61000000000,1.32300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC023,JP,ONJ,burn,23,6,-1381898.69590000000,425857.00681700000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,1.79800000000,0.10400000000,0.00000000000,0.43000000000,0.38800000000,0.33100000000,0.00000000000,0.00000000000,2.30000000000,2.33100000000,0.30000000000,0.40500000000
JP-ON-BC023,JP,ONJ,burn,23,7,-1381898.69590000000,425857.00681700000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.03400000000,0.00000000000,-0.03400000000,0.57500000000,0.38800000000,0.33100000000,0.00000000000,0.00000000000,0.40000000000,0.30600000000,0.00000000000,NA
JP-ON-BC023,JP,ONJ,burn,23,8,-1381898.69590000000,425857.00681700000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.04000000000,0.00000000000,-0.04000000000,0.75900000000,0.52700000000,0.22100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC023,JP,ONJ,burn,23,9,-1381898.69590000000,425857.00681700000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.08000000000,0.00000000000,-0.08000000000,4.73100000000,0.37400000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC023,JP,ONJ,burn,23,10,-1381898.69590000000,425857.00681700000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,2.27700000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC023,JP,ONJ,burn,23,12,-1381898.69590000000,425857.00681700000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.10800000000,0.00000000000,-0.10800000000,0.44500000000,0.13900000000,0.11000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC023,JP,ONJ,burn,23,16,-1381898.69590000000,425857.00681700000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.40200000000,0.00000000000,-0.40200000000,1.90900000000,1.16400000000,0.44100000000,1.06600000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC024,JP,ONJ,burn,24,6,-1382314.29665000000,425995.53245900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,9.30900000000,0.56800000000,0.00000000000,0.23000000000,0.54100000000,0.88200000000,0.26600000000,0.00000000000,2.30000000000,8.95600000000,0.40000000000,3.14300000000
JP-ON-BC024,JP,ONJ,burn,24,7,-1382314.29665000000,425995.53245900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.21500000000,0.74800000000,0.22100000000,0.00000000000,0.00000000000,3.60000000000,13.22300000000,0.00000000000,NA
JP-ON-BC024,JP,ONJ,burn,24,8,-1382314.29665000000,425995.53245900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.34500000000,0.45700000000,0.33100000000,0.16100000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC024,JP,ONJ,burn,24,9,-1382314.29665000000,425995.53245900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,2.07000000000,0.92900000000,0.22100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC024,JP,ONJ,burn,24,10,-1382314.29665000000,425995.53245900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,1.68700000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC024,JP,ONJ,burn,24,12,-1382314.29665000000,425995.53245900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.42900000000,0.15200000000,0.11000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC024,JP,ONJ,burn,24,16,-1382314.29665000000,425995.53245900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,7.54100000000,0.53300000000,-0.09500000000,1.67100000000,0.94200000000,0.88200000000,4.53900000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC027,JP,ONJ,burn,27,6,-1382160.40943000000,425956.61715100000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,7.58800000000,0.49600000000,0.00000000000,1.14200000000,0.85900000000,1.10300000000,0.47400000000,0.00000000000,2.70000000000,5.95800000000,0.40000000000,1.01400000000
JP-ON-BC027,JP,ONJ,burn,27,7,-1382160.40943000000,425956.61715100000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,0.37500000000,0.83200000000,1.32300000000,2.57900000000,0.00000000000,0.70000000000,2.28400000000,0.00000000000,NA
JP-ON-BC027,JP,ONJ,burn,27,8,-1382160.40943000000,425956.61715100000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.00100000000,0.00000000000,-0.00100000000,0.59000000000,1.24700000000,1.21300000000,0.94700000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC027,JP,ONJ,burn,27,9,-1382160.40943000000,425956.61715100000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,1.69400000000,0.72100000000,1.32300000000,0.80600000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC027,JP,ONJ,burn,27,10,-1382160.40943000000,425956.61715100000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,3.57200000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC027,JP,ONJ,burn,27,12,-1382160.40943000000,425956.61715100000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.02200000000,0.00000000000,-0.02200000000,0.46000000000,0.36000000000,0.33100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC027,JP,ONJ,burn,27,16,-1382160.40943000000,425956.61715100000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.14100000000,0.00000000000,-0.14100000000,2.54500000000,2.66100000000,3.97000000000,1.59200000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC031,JP,ONJ,burn,31,6,-1381894.97061000000,425917.28827600000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,2.97000000000,0.17400000000,0.00000000000,0.77400000000,0.59600000000,0.00000000000,0.00000000000,0.00000000000,1.40000000000,2.58200000000,0.10000000000,0.33400000000
JP-ON-BC031,JP,ONJ,burn,31,7,-1381894.97061000000,425917.28827600000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.01100000000,0.00000000000,-0.01100000000,0.47500000000,0.87300000000,1.65400000000,0.66400000000,0.00000000000,0.60000000000,1.02000000000,0.00000000000,NA
JP-ON-BC031,JP,ONJ,burn,31,8,-1381894.97061000000,425917.28827600000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.06800000000,0.00000000000,-0.06800000000,0.29100000000,0.97000000000,1.21300000000,1.89500000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC031,JP,ONJ,burn,31,9,-1381894.97061000000,425917.28827600000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.19900000000,0.00000000000,-0.19900000000,3.92500000000,0.79000000000,1.32300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC031,JP,ONJ,burn,31,10,-1381894.97061000000,425917.28827600000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,0.00000000000,0.00000000000,0.00000000000,2.41500000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC031,JP,ONJ,burn,31,12,-1381894.97061000000,425917.28827600000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.14100000000,0.00000000000,-0.14100000000,0.58300000000,0.58200000000,0.33100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC031,JP,ONJ,burn,31,16,-1381894.97061000000,425917.28827600000,LF 54: Introduced Upland Vegetation - Herbaceous,702,Introduced Annual Grassland,-0.66400000000,0.00000000000,-0.66400000000,1.30300000000,3.27100000000,6.17600000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC032,JP,ONJ,burn,32,6,-1382310.51852000000,426050.26614900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,7.64900000000,0.47300000000,0.00000000000,0.45300000000,0.81800000000,1.43400000000,1.59200000000,0.00000000000,1.90000000000,7.01700000000,0.10000000000,0.54300000000
JP-ON-BC032,JP,ONJ,burn,32,7,-1382310.51852000000,426050.26614900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.08800000000,0.00000000000,0.08800000000,0.27600000000,1.20600000000,0.88200000000,0.00000000000,0.00000000000,4.00000000000,13.82700000000,0.00000000000,NA
JP-ON-BC032,JP,ONJ,burn,32,8,-1382310.51852000000,426050.26614900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.01300000000,0.00000000000,-0.01300000000,0.34500000000,0.76200000000,0.99300000000,0.21100000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC032,JP,ONJ,burn,32,9,-1382310.51852000000,426050.26614900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.08400000000,0.00000000000,0.08400000000,2.89000000000,0.88700000000,1.32300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC032,JP,ONJ,burn,32,10,-1382310.51852000000,426050.26614900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,2.56100000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC032,JP,ONJ,burn,32,12,-1382310.51852000000,426050.26614900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.08600000000,0.00000000000,-0.08600000000,0.24500000000,0.16600000000,0.77200000000,0.54600000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC032,JP,ONJ,burn,32,16,-1382310.51852000000,426050.26614900000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,4.99900000000,0.38800000000,-0.78000000000,1.56400000000,1.44100000000,13.23400000000,0.00000000000,0.48300000000,NA,NA,NA,NA
JP-ON-BC033,JP,ONJ,burn,33,6,-1382256.60447000000,426035.91464400000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,7.25900000000,0.46000000000,0.00000000000,0.64400000000,0.69300000000,1.43400000000,0.16100000000,0.00000000000,2.20000000000,6.87800000000,0.30000000000,1.76900000000
JP-ON-BC033,JP,ONJ,burn,33,7,-1382256.60447000000,426035.91464400000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.16000000000,0.00000000000,-0.16000000000,0.44400000000,0.76200000000,0.22100000000,0.00000000000,0.00000000000,2.30000000000,8.91900000000,0.00000000000,NA
JP-ON-BC033,JP,ONJ,burn,33,8,-1382256.60447000000,426035.91464400000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.20200000000,0.00000000000,-0.20200000000,0.63600000000,0.43000000000,0.11000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC033,JP,ONJ,burn,33,9,-1382256.60447000000,426035.91464400000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.13200000000,0.00000000000,0.13200000000,3.22000000000,0.37400000000,0.99300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC033,JP,ONJ,burn,33,10,-1382256.60447000000,426035.91464400000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,6.03400000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC033,JP,ONJ,burn,33,12,-1382256.60447000000,426035.91464400000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.29200000000,0.00000000000,-0.29200000000,0.29200000000,0.13900000000,0.00000000000,0.47700000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC033,JP,ONJ,burn,33,16,-1382256.60447000000,426035.91464400000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.58700000000,0.00000000000,-0.58800000000,1.39600000000,1.22000000000,1.76400000000,1.89500000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC035,JP,ONJ,burn,35,6,-1382119.52286000000,426033.11974300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,9.98400000000,0.63300000000,0.00000000000,0.32900000000,0.61000000000,0.22100000000,0.00000000000,0.00000000000,2.50000000000,6.91200000000,0.30000000000,0.98700000000
JP-ON-BC035,JP,ONJ,burn,35,7,-1382119.52286000000,426033.11974300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,0.19900000000,1.58000000000,3.30800000000,0.00000000000,0.00000000000,1.00000000000,3.36500000000,0.00000000000,NA
JP-ON-BC035,JP,ONJ,burn,35,8,-1382119.52286000000,426033.11974300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,0.36000000000,1.44100000000,2.64700000000,1.87200000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC035,JP,ONJ,burn,35,9,-1382119.52286000000,426033.11974300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.00100000000,1.12300000000,3.41900000000,1.81200000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC035,JP,ONJ,burn,35,10,-1382119.52286000000,426033.11974300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,2.24600000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC035,JP,ONJ,burn,35,12,-1382119.52286000000,426033.11974300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,0.00000000000,0.00000000000,0.00000000000,0.51400000000,0.45700000000,0.44100000000,1.43100000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC035,JP,ONJ,burn,35,16,-1382119.52286000000,426033.11974300000,SRM 412: Juniper-Pinyon Woodland,630,Pinyon-Juniper Woodland,1.24600000000,0.08900000000,0.00000000000,1.75600000000,3.71400000000,8.38100000000,5.26300000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC036,JP,ONJ,burn,36,6,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,5.81700000000,0.35200000000,0.00000000000,0.98100000000,0.81800000000,2.31600000000,0.53300000000,0.00000000000,2.70000000000,6.63500000000,0.90000000000,3.67600000000
JP-ON-BC036,JP,ONJ,burn,36,7,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.52100000000,0.70700000000,0.66200000000,0.00000000000,0.00000000000,0.70000000000,1.62100000000,0.00000000000,NA
JP-ON-BC036,JP,ONJ,burn,36,8,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.56000000000,0.83200000000,0.55100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC036,JP,ONJ,burn,36,9,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,1.90200000000,0.47100000000,0.66200000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC036,JP,ONJ,burn,36,10,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,3.18900000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC036,JP,ONJ,burn,36,12,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.50600000000,0.24900000000,0.11000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC036,JP,ONJ,burn,36,16,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,2.43800000000,2.93800000000,1.76400000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-BC036,JP,ONJ,burn,36,21,-1382056.45239000000,426026.77297300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,NA,0.50600000000,NA,NA,NA,NA,NA,NA,NA,NA
JP-ON-CC000,JP,ONJ,control,0,6,-1382334.28034000000,427281.10147600000,SRM 403: Wyoming Big Sagebrush,604,Big Sagebrush Shrubland and Steppe,7.71500000000,0.55000000000,0.00000000000,0.42200000000,0.67900000000,0.77200000000,0.00000000000,0.00000000000,3.60000000000,7.11200000000,1.30000000000,3.52300000000
JP-ON-CC000,JP,ONJ,control,0,7,-1382334.28034000000,427281.10147600000,SRM 403: Wyoming Big Sagebrush,604,Big Sagebrush Shrubland and Steppe,-4.94500000000,0.00000000000,-4.94500000000,0.85100000000,1.12300000000,1.32300000000,0.00000000000,0.00000000000,4.30000000000,14.10600000000,0.00000000000,NA
JP-ON-CC000,JP,ONJ,control,0,8,-1382334.28034000000,427281.10147600000,SRM 403: Wyoming Big Sagebrush,604,Big Sagebrush Shrubland and Steppe,3.97300000000,0.00000000000,3.97300000000,0.47500000000,0.66500000000,1.21300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC000,JP,ONJ,control,0,9,-1382334.28034000000,427281.10147600000,SRM 403: Wyoming Big Sagebrush,604,Big Sagebrush Shrubland and Steppe,-3.99800000000,0.00000000000,-3.99800000000,0.59000000000,0.59600000000,1.43400000000,0.49000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC000,JP,ONJ,control,0,10,-1382334.28034000000,427281.10147600000,SRM 403: Wyoming Big Sagebrush,604,Big Sagebrush Shrubland and Steppe,0.00000000000,0.00000000000,0.00000000000,0.59000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC000,JP,ONJ,control,0,12,-1382334.28034000000,427281.10147600000,SRM 403: Wyoming Big Sagebrush,604,Big Sagebrush Shrubland and Steppe,-1.74900000000,0.00000000000,-1.74900000000,0.90400000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC000,JP,ONJ,control,0,16,-1382334.28034000000,427281.10147600000,SRM 403: Wyoming Big Sagebrush,604,Big Sagebrush Shrubland and Steppe,10.19400000000,0.94400000000,-2.46300000000,0.33000000000,0.54100000000,0.44100000000,0.47700000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC002,JP,ONJ,control,2,6,-1382206.17280000000,427260.81045200000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,8.54200000000,0.55300000000,0.00000000000,0.48300000000,1.09500000000,0.99300000000,0.00000000000,0.00000000000,3.10000000000,8.42400000000,0.50000000000,2.11700000000
JP-ON-CC002,JP,ONJ,control,2,7,-1382206.17280000000,427260.81045200000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.55500000000,0.00000000000,-0.55500000000,0.79000000000,0.84500000000,0.66200000000,0.00000000000,0.00000000000,5.40000000000,18.42000000000,0.00000000000,NA
JP-ON-CC002,JP,ONJ,control,2,8,-1382206.17280000000,427260.81045200000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.87300000000,0.00000000000,-0.87300000000,0.63600000000,0.73500000000,1.21300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC002,JP,ONJ,control,2,9,-1382206.17280000000,427260.81045200000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,-0.56300000000,0.00000000000,-0.56300000000,0.60500000000,0.65100000000,0.77200000000,0.68400000000,0.99200000000,NA,NA,NA,NA
JP-ON-CC002,JP,ONJ,control,2,10,-1382206.17280000000,427260.81045200000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.55900000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC002,JP,ONJ,control,2,12,-1382206.17280000000,427260.81045200000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.29800000000,0.00000000000,0.29800000000,0.59000000000,0.58200000000,3.75000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC002,JP,ONJ,control,2,16,-1382206.17280000000,427260.81045200000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,12.57600000000,0.87200000000,-0.33700000000,0.09900000000,0.38800000000,1.32300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC004,JP,ONJ,control,4,6,-1382088.72183000000,427259.84551300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,13.21800000000,0.88100000000,0.00000000000,0.13800000000,0.27700000000,0.22100000000,0.00000000000,0.00000000000,2.60000000000,11.17800000000,0.60000000000,3.56600000000
JP-ON-CC004,JP,ONJ,control,4,7,-1382088.72183000000,427259.84551300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.20700000000,0.20800000000,0.11000000000,0.00000000000,0.00000000000,3.50000000000,18.27600000000,0.00000000000,NA
JP-ON-CC004,JP,ONJ,control,4,8,-1382088.72183000000,427259.84551300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.06100000000,0.26300000000,0.22100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC004,JP,ONJ,control,4,9,-1382088.72183000000,427259.84551300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.06100000000,0.20800000000,0.33100000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC004,JP,ONJ,control,4,10,-1382088.72183000000,427259.84551300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.16100000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC004,JP,ONJ,control,4,12,-1382088.72183000000,427259.84551300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,0.00000000000,0.00000000000,0.00000000000,0.34500000000,1.02600000000,1.54400000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC004,JP,ONJ,control,4,16,-1382088.72183000000,427259.84551300000,SRM 412: Juniper-Pinyon Woodland,620,Juniper Woodland and Savanna,18.59700000000,1.29900000000,0.00000000000,0.12300000000,1.33100000000,1.32300000000,0.00000000000,0.00000000000,NA,NA,NA,NA
JP-ON-CC006,JP,ONJ,control,6,6,-1382249.52490000000,427334.43865600000,SRM 406: Low Sagebrush,623,Low Sagebrush Shrubland and Steppe,2.16400000000,0.11900000000,0.00000000000,0.77400000000,0.70700000000,1.54400000000,0.00000000000,0.00000000000,2.50000000000,2.36700000000,0.60000000000,0.84900000000
JP-ON-CC006,JP,ONJ,control,6,7,-1382249.52490000000,427334.43865600000,SRM 406: Low Sagebrush,623,Low Sagebrush Shrubland and Steppe,-1.93300000000,0.00000000000,-1.93300000000,3.62600000000,0.58200000000,0.77200000000,0.00000000000,0.00000000000,1.90000000000,2.68000000000,0.00000000000,NA
