"area","fm_duff","fm_1000hr","can_con_pct","shrub_black_pct","pile_black_pct","fuelbeds","units","ecoregion"
100,80,50,90,80,90,9453,"tons","western"
100,80,50,90,80,90,9454,"tons","western"
100,80,50,90,80,90,9455,"tons","western"
100,80,50,90,80,90,9456,"tons","western"
100,80,50,90,80,90,9457,"tons","western"
100,80,50,90,80,90,9458,"tons","western"
100,80,50,90,80,90,9459,"tons","western"
100,80,50,90,80,90,9460,"tons","western"
100,80,50,90,80,90,9461,"tons","western"
100,80,50,90,80,90,9462,"tons","western"
100,80,50,90,80,90,9463,"tons","western"
100,80,50,90,80,90,9464,"tons","western"
100,80,50,90,80,90,9465,"tons","western"
100,80,50,90,80,90,9466,"tons","western"
100,80,50,90,80,90,9467,"tons","western"
100,80,50,90,80,90,9468,"tons","western"
100,80,50,90,80,90,9469,"tons","western"
100,80,50,90,80,90,9470,"tons","western"
100,80,50,90,80,90,9471,"tons","western"
100,80,50,90,80,90,9472,"tons","western"
100,80,50,90,80,90,9473,"tons","western"
100,80,50,90,80,90,9474,"tons","western"
100,80,50,90,80,90,9475,"tons","western"
100,80,50,90,80,90,9476,"tons","western"
100,80,50,90,80,90,9477,"tons","western"
100,80,50,90,80,90,9478,"tons","western"
100,80,50,90,80,90,9479,"tons","western"
100,80,50,90,80,90,9480,"tons","western"
100,80,50,90,80,90,9481,"tons","western"
100,80,50,90,80,90,9482,"tons","western"
100,80,50,90,80,90,9483,"tons","western"
100,80,50,90,80,90,9484,"tons","western"
100,80,50,90,80,90,9485,"tons","western"
100,80,50,90,80,90,9486,"tons","western"
100,80,50,90,80,90,9487,"tons","western"
100,80,50,90,80,90,9488,"tons","western"
100,80,50,90,80,90,9489,"tons","western"
100,80,50,90,80,90,9490,"tons","western"
100,80,50,90,80,90,9491,"tons","western"
100,80,50,90,80,90,9492,"tons","western"
100,80,50,90,80,90,9493,"tons","western"
100,80,50,90,80,90,9494,"tons","western"
100,80,50,90,80,90,9495,"tons","western"
100,80,50,90,80,90,9496,"tons","western"
100,80,50,90,80,90,9497,"tons","western"
100,80,50,90,80,90,9498,"tons","western"
100,80,50,90,80,90,9499,"tons","western"
100,80,50,90,80,90,9500,"tons","western"
100,80,50,90,80,90,9501,"tons","western"
100,80,50,90,80,90,9502,"tons","western"
100,80,50,90,80,90,9503,"tons","western"
100,80,50,90,80,90,9504,"tons","western"
100,80,50,90,80,90,9505,"tons","western"
100,80,50,90,80,90,9506,"tons","western"
100,80,50,90,80,90,9507,"tons","western"
100,80,50,90,80,90,9508,"tons","western"
100,80,50,90,80,90,9509,"tons","western"
100,80,50,90,80,90,9510,"tons","western"
100,80,50,90,80,90,9511,"tons","western"
100,80,50,90,80,90,9512,"tons","western"
100,80,50,90,80,90,9513,"tons","western"
100,80,50,90,80,90,9514,"tons","western"
100,80,50,90,80,90,9515,"tons","western"
100,80,50,90,80,90,9516,"tons","western"
100,80,50,90,80,90,9517,"tons","western"
100,80,50,90,80,90,9518,"tons","western"
100,80,50,90,80,90,9519,"tons","western"
100,80,50,90,80,90,9520,"tons","western"
100,80,50,90,80,90,9521,"tons","western"
100,80,50,90,80,90,9522,"tons","western"
100,80,50,90,80,90,9523,"tons","western"
100,80,50,90,80,90,9524,"tons","western"
100,80,50,90,80,90,9525,"tons","western"
100,80,50,90,80,90,9526,"tons","western"
100,80,50,90,80,90,9527,"tons","western"
100,80,50,90,80,90,9528,"tons","western"
100,80,50,90,80,90,9529,"tons","western"
100,80,50,90,80,90,9530,"tons","western"
100,80,50,90,80,90,9531,"tons","western"
100,80,50,90,80,90,9532,"tons","western"
100,80,50,90,80,90,9533,"tons","western"
100,80,50,90,80,90,9534,"tons","western"
100,80,50,90,80,90,9535,"tons","western"
100,80,50,90,80,90,9536,"tons","western"
100,80,50,90,80,90,9537,"tons","western"
100,80,50,90,80,90,9538,"tons","western"
100,80,50,90,80,90,9539,"tons","western"
100,80,50,90,80,90,9540,"tons","western"
100,80,50,90,80,90,9541,"tons","western"
100,80,50,90,80,90,9542,"tons","western"
100,80,50,90,80,90,9543,"tons","western"
100,80,50,90,80,90,9544,"tons","western"
100,80,50,90,80,90,9545,"tons","western"
