fuelbeds,filename,c_total,c_canopy,c_shrub,c_herb,c_wood,c_llm,c_ground,c_total_f,c_canopy_f,c_shrub_f,c_herb_f,c_wood_f,c_llm_f,c_ground_f,c_total_s,c_canopy_s,c_shrub_s,c_herb_s,c_wood_s,c_llm_s,c_ground_s,c_total_r,c_canopy_r,c_wood_r,c_llm_r,c_ground_r,ch4,co,co2,nmhc,pm,pm10,pm25,e_ch4_f,e_co_f,e_co2_f,e_nmhc_f,e_pm_f,e_pm10_f,e_pm25_f,e_ch4_s,e_co_s,e_co2_s,e_nmhc_s,e_pm_s,e_pm10_s,e_pm25_s,e_ch4_r,e_co_r,e_co2_r,e_nmhc_r,e_pm_r,e_pm10_r,e_pm25_r,c_overstory_crown,c_midstory_crown,c_understory_crown,c_snagc1f_crown,c_snagc1f_wood,c_snagc1_wood,c_snagc2_wood,c_snagc3_wood,c_ladder,c_shrub_1live,c_shrub_2live,c_herb_1live,c_herb_2live,c_piles,c_wood_1hr,c_wood_10hr,c_wood_100hr,c_wood_s1000hr,c_wood_r1000hr,c_wood_s10khr,c_wood_r10khr,c_wood_s+10khr,c_wood_r+10khr,c_stump_sound,c_stump_rotten,c_stump_lightered,c_litter,c_lichen,c_moss,c_upperduff,c_lowerduff,c_basal,c_squirrel,ch4_canopy,ch4_shrub,ch4_herb,ch4_wood,ch4_llm,ch4_ground,co_canopy,co_shrub,co_herb,co_wood,co_llm,co_ground,co2_canopy,co2_shrub,co2_herb,co2_wood,co2_llm,co2_ground,nmhc_canopy,nmhc_shrub,nmhc_herb,nmhc_wood,nmhc_llm,nmhc_ground,pm_canopy,pm_shrub,pm_herb,pm_wood,pm_llm,pm_ground,pm10_canopy,pm10_shrub,pm10_herb,pm10_wood,pm10_llm,pm10_ground,pm25_canopy,pm25_shrub,pm25_herb,pm25_wood,pm25_llm,pm25_ground,heat_total,heat_flaming,heat_smoldering,heat_residual
52167,sobolSamplefb,12.44,7.86,0.5,0.19,2.68,1.21,0.0,10.09,6.71,0.45,0.18,1.66,1.09,0.0,1.56,0.82,0.05,0.02,0.55,0.12,0.0,0.8,0.33,0.47,0.0,0.0,64.63,1568.62,41297.2,58.91,304.03,202.39,181.38,30.26,897.66,34302.81,36.31,189.62,115.99,100.86,22.72,443.56,4623.97,14.94,75.64,57.12,53.23,11.65,227.39,2370.42,7.66,38.78,29.28,27.29,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.0,0.0,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,19.85,5.02,0.0,924.04,53.9,21.15,438.2,131.32,0.0,26224.41,1666.74,653.98,8682.06,4070.01,0.0,35.16,2.08,0.82,15.76,5.08,0.0,181.88,10.81,4.24,80.75,26.35,0.0,119.25,6.96,2.73,56.49,16.95,0.0,106.32,6.16,2.42,51.45,15.02,0.0,199045075.55,161377545.11,24901879.48,12765650.96
52168,sobolSamplefb,36.67,7.86,0.5,0.19,16.83,1.21,10.08,16.07,6.71,0.45,0.18,6.63,1.09,1.01,14.06,0.82,0.05,0.02,6.0,0.12,7.06,6.55,0.33,4.2,0.0,2.02,349.06,7302.91,115862.34,255.67,1303.55,941.04,865.43,48.2,1429.8,54637.75,57.83,302.03,184.75,160.65,205.28,4007.26,41773.96,134.98,683.34,516.02,480.87,95.58,1865.85,19450.64,62.85,318.18,240.27,223.9,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.23,0.32,12.24,2.38,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,10.08,0.0,0.0,0.0,36.88,2.06,0.81,168.8,5.02,135.49,924.04,53.9,21.15,3497.01,131.32,2675.49,26224.41,1666.74,653.98,52863.18,4070.01,30384.02,35.16,2.08,0.82,121.79,5.08,90.73,181.88,10.81,4.24,620.37,26.35,459.89,119.25,6.96,2.73,450.58,16.95,344.57,106.32,6.16,2.42,415.13,15.02,320.37,586761673.16,257043205.63,224969159.48,104749308.06
52169,sobolSamplefb,27.24,7.86,0.5,0.19,11.61,1.21,5.87,12.92,6.71,0.45,0.18,3.91,1.09,0.59,8.81,0.82,0.05,0.02,3.69,0.12,4.11,5.51,0.33,4.01,0.0,1.17,247.84,5231.23,86478.98,183.99,938.86,674.14,618.96,38.75,1149.58,43929.6,46.5,242.83,148.54,129.17,128.64,2511.09,26177.02,84.58,428.21,323.36,301.33,80.46,1570.56,16372.36,52.9,267.82,202.24,188.47,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.25,0.3,4.86,4.52,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,5.87,0.0,0.0,0.0,36.88,2.06,0.81,124.12,5.02,78.94,924.04,53.9,21.15,2541.89,131.32,1558.93,26224.41,1666.74,653.98,36159.97,4070.01,17703.87,35.16,2.08,0.82,87.97,5.08,52.86,181.88,10.81,4.24,447.61,26.35,267.97,119.25,6.96,2.73,327.48,16.95,200.77,106.32,6.16,2.42,302.37,15.02,186.67,435811828.28,206666724.12,140973538.6,88171565.56
52170,sobolSamplefb,25.07,7.86,0.5,0.19,3.2,1.21,12.11,11.53,6.71,0.45,0.18,1.89,1.09,1.21,10.24,0.82,0.05,0.02,0.76,0.12,8.48,3.3,0.33,0.55,0.0,2.42,232.32,4886.0,79445.63,171.52,874.96,629.63,578.48,34.58,1025.99,39206.77,41.5,216.73,132.57,115.28,149.52,2918.8,30427.21,98.32,497.73,375.86,350.26,48.22,941.2,9811.65,31.7,160.5,121.2,112.94,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.63,0.0,0.24,0.0,0.02,0.12,0.0,1.18,0.0,0.03,12.11,0.0,0.0,0.0,36.88,2.06,0.81,24.82,5.02,162.73,924.04,53.9,21.15,542.07,131.32,3213.51,26224.41,1666.74,653.98,10336.47,4070.01,36494.02,35.16,2.08,0.82,19.4,5.08,108.97,181.88,10.81,4.24,99.3,26.35,552.37,119.25,6.96,2.73,69.88,16.95,413.86,106.32,6.16,2.42,63.76,15.02,384.8,401150246.11,184448219.34,163862450.68,52839576.09
52171,sobolSamplefb,16.68,7.86,0.5,0.19,4.54,1.21,2.38,11.08,6.71,0.45,0.18,2.42,1.09,0.24,3.98,0.82,0.05,0.02,1.31,0.12,1.67,1.62,0.33,0.82,0.0,0.48,115.05,2583.05,54334.32,93.68,480.63,333.06,302.43,33.24,986.26,37688.53,39.89,208.33,127.44,110.82,58.12,1134.5,11826.64,38.21,193.46,146.09,136.14,23.68,462.29,4819.16,15.57,78.83,59.53,55.47,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.28,0.4,2.16,0.0,0.17,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.38,0.0,0.0,0.0,36.88,2.06,0.81,38.24,5.02,32.03,924.04,53.9,21.15,820.11,131.32,632.52,26224.41,1666.74,653.98,14535.99,4070.01,7183.19,35.16,2.08,0.82,29.08,5.08,21.45,181.88,10.81,4.24,148.62,26.35,108.72,119.25,6.96,2.73,105.7,16.95,81.46,106.32,6.16,2.42,96.77,15.02,75.74,266949753.42,177305617.36,63691075.16,25953060.9
52172,sobolSamplefb,20.85,7.86,0.5,0.19,9.3,1.21,1.79,12.92,6.71,0.45,0.18,4.32,1.09,0.18,5.47,0.82,0.05,0.02,3.21,0.12,1.25,2.45,0.33,1.77,0.0,0.36,154.48,3408.93,67495.14,122.61,628.13,439.48,400.28,38.77,1150.05,43947.26,46.52,242.93,148.6,129.22,79.89,1559.54,16257.48,52.53,265.94,200.82,187.14,35.83,699.35,7290.41,23.56,119.26,90.06,83.92,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.24,0.4,6.99,0.0,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.79,0.0,0.0,0.0,36.88,2.06,0.81,85.67,5.02,24.04,924.04,53.9,21.15,1803.87,131.32,474.65,26224.41,1666.74,653.98,29489.69,4070.01,5390.31,35.16,2.08,0.82,63.36,5.08,16.1,181.88,10.81,4.24,323.26,26.35,81.59,119.25,6.96,2.73,232.46,16.95,61.13,106.32,6.16,2.42,213.53,15.02,56.84,333564409.6,206749819.33,87552887.54,39261702.72
52173,sobolSamplefb,20.15,7.86,0.5,0.19,8.53,1.21,1.86,10.95,6.71,0.45,0.18,2.34,1.09,0.19,4.64,0.82,0.05,0.02,2.33,0.12,1.3,4.56,0.33,3.86,0.0,0.37,167.22,3597.49,64576.92,127.77,653.13,463.69,424.25,32.84,974.3,37231.26,39.41,205.81,125.89,109.47,67.78,1323.07,13792.42,44.57,225.62,170.37,158.77,66.6,1300.13,13553.24,43.79,221.71,167.42,156.02,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.3,0.36,5.67,0.28,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.86,0.0,0.0,0.0,36.88,2.06,0.81,97.45,5.02,25.0,924.04,53.9,21.15,1973.41,131.32,493.66,26224.41,1666.74,653.98,26355.56,4070.01,5606.21,35.16,2.08,0.82,67.88,5.08,16.74,181.88,10.81,4.24,344.99,26.35,84.86,119.25,6.96,2.73,254.21,16.95,63.58,106.32,6.16,2.42,235.22,15.02,59.11,322421499.72,175154395.24,74277568.45,72989536.02
52174,sobolSamplefb,23.76,7.86,0.5,0.19,14.0,1.21,0.0,14.38,6.71,0.45,0.18,5.95,1.09,0.0,6.02,0.82,0.05,0.02,5.01,0.12,0.0,3.36,0.33,3.03,0.0,0.0,180.05,3952.39,76760.38,141.79,726.08,509.52,464.51,43.13,1279.59,48897.59,51.76,270.3,165.34,143.77,87.88,1715.39,17882.14,57.78,292.52,220.89,205.85,49.05,957.42,9980.65,32.25,163.26,123.29,114.89,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.23,0.38,10.89,0.83,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,135.28,5.02,0.0,924.04,53.9,21.15,2821.97,131.32,0.0,26224.41,1666.74,653.98,44145.24,4070.01,0.0,35.16,2.08,0.82,98.64,5.08,0.0,181.88,10.81,4.24,502.8,26.35,0.0,119.25,6.96,2.73,363.63,16.95,0.0,106.32,6.16,2.42,334.59,15.02,0.0,380090713.29,230038643.22,96302334.89,53749735.19
52175,sobolSamplefb,15.65,7.86,0.5,0.19,5.46,1.21,0.43,10.76,6.71,0.45,0.18,2.29,1.09,0.04,2.82,0.82,0.05,0.02,1.51,0.12,0.3,2.08,0.33,1.66,0.0,0.09,103.69,2351.65,51128.0,85.69,440.01,303.25,274.88,32.28,957.69,36596.52,38.74,202.3,123.75,107.61,41.11,802.42,8364.84,27.03,136.83,103.33,96.29,30.3,591.55,6166.64,19.93,100.87,76.17,70.99,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.32,0.33,1.39,1.7,0.19,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.43,0.0,0.0,0.0,36.88,2.06,0.81,53.12,5.02,5.8,924.04,53.9,21.15,1106.7,131.32,114.53,26224.41,1666.74,653.98,17212.2,4070.01,1300.65,35.16,2.08,0.82,38.66,5.08,3.88,181.88,10.81,4.24,197.04,26.35,19.69,119.25,6.96,2.73,142.6,16.95,14.75,106.32,6.16,2.42,131.24,15.02,13.71,250425989.96,172168299.68,45047932.34,33209757.94
52176,sobolSamplefb,36.63,7.86,0.5,0.19,10.22,1.21,16.65,12.49,6.71,0.45,0.18,2.41,1.09,1.66,15.47,0.82,0.05,0.02,2.81,0.12,11.65,8.66,0.33,5.0,0.0,3.33,389.88,7990.91,114203.08,276.69,1407.93,1029.5,950.41,37.48,1112.0,42493.5,44.98,234.89,143.69,124.94,225.91,4409.86,45970.81,148.54,752.0,567.87,529.18,126.48,2469.05,25738.78,83.17,421.04,317.94,296.29,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.29,0.0,7.65,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,16.65,0.0,0.0,0.0,36.88,2.06,0.81,121.34,5.02,223.76,924.04,53.9,21.15,2441.8,131.32,4418.69,26224.41,1666.74,653.98,31407.31,4070.01,50180.63,35.16,2.08,0.82,83.7,5.08,149.84,181.88,10.81,4.24,425.11,26.35,759.54,119.25,6.96,2.73,314.53,16.95,569.07,106.32,6.16,2.42,291.38,15.02,529.11,586094832.25,199910595.83,247570834.63,138613401.8
52177,sobolSamplefb,13.29,7.86,0.5,0.19,3.54,1.21,0.0,10.17,6.71,0.45,0.18,1.75,1.09,0.0,1.81,0.82,0.05,0.02,0.81,0.12,0.0,1.31,0.33,0.98,0.0,0.0,76.14,1795.91,43871.65,66.62,343.09,231.66,208.59,30.51,905.04,34584.7,36.61,191.18,116.94,101.69,26.47,516.63,5385.61,17.4,88.1,66.53,62.0,19.17,374.25,3901.34,12.61,63.82,48.19,44.91,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.37,0.0,0.88,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,31.37,5.02,0.0,924.04,53.9,21.15,665.49,131.32,0.0,26224.41,1666.74,653.98,11256.51,4070.01,0.0,35.16,2.08,0.82,23.47,5.08,0.0,181.88,10.81,4.24,119.81,26.35,0.0,119.25,6.96,2.73,85.77,16.95,0.0,106.32,6.16,2.42,78.67,15.02,0.0,212717554.85,162703666.48,29003623.27,21010265.09
52178,sobolSamplefb,23.21,7.86,0.5,0.19,8.98,1.21,4.47,11.63,6.71,0.45,0.18,2.76,1.09,0.45,6.74,0.82,0.05,0.02,2.6,0.12,3.13,4.84,0.33,3.61,0.0,0.89,203.92,4334.63,73954.91,153.01,781.31,558.64,512.25,34.9,1035.24,39560.22,41.87,218.68,133.77,116.32,98.43,1921.41,20029.85,64.72,327.65,247.42,230.57,70.59,1377.98,14364.84,46.42,234.98,177.45,165.36,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.29,0.3,1.83,4.85,0.18,0.0,0.02,0.12,0.0,1.18,0.0,0.03,4.47,0.0,0.0,0.0,36.88,2.06,0.81,99.02,5.02,60.12,924.04,53.9,21.15,2017.07,131.32,1187.15,26224.41,1666.74,653.98,27858.0,4070.01,13481.77,35.16,2.08,0.82,69.61,5.08,40.26,181.88,10.81,4.24,353.97,26.35,204.06,119.25,6.96,2.73,259.85,16.95,152.89,106.32,6.16,2.42,240.17,15.02,142.15,371339890.88,186111017.41,107868582.44,77360291.04
52179,sobolSamplefb,33.7,7.86,0.5,0.19,15.01,1.21,8.93,14.72,6.71,0.45,0.18,5.41,1.09,0.89,12.36,0.82,0.05,0.02,5.1,0.12,6.25,6.62,0.33,4.5,0.0,1.79,321.24,6718.84,106451.07,235.18,1199.08,865.78,796.25,44.17,1310.24,50068.81,53.0,276.77,169.3,147.22,180.42,3521.99,36715.25,118.64,600.59,453.53,422.64,96.65,1886.6,19667.0,63.55,321.72,242.94,226.39,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.23,0.3,8.75,4.06,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,8.93,0.0,0.0,0.0,36.88,2.06,0.81,156.5,5.02,119.97,924.04,53.9,21.15,3219.45,131.32,2368.97,26224.41,1666.74,653.98,46932.85,4070.01,26903.07,35.16,2.08,0.82,111.7,5.08,80.33,181.88,10.81,4.24,568.59,26.35,407.21,119.25,6.96,2.73,414.79,16.95,305.09,106.32,6.16,2.42,382.66,15.02,283.67,539189214.36,235548662.22,197726025.13,105914527.01
52180,sobolSamplefb,23.64,7.86,0.5,0.19,6.03,1.21,7.85,11.59,6.71,0.45,0.18,2.38,1.09,0.78,8.19,0.82,0.05,0.02,1.69,0.12,5.49,3.86,0.33,1.96,0.0,1.57,210.72,4466.08,75211.5,157.41,803.56,575.56,528.05,34.76,1031.15,39403.92,41.71,217.82,133.24,115.86,119.55,2333.74,24328.22,78.61,397.96,300.52,280.05,56.41,1101.18,11479.35,37.09,187.78,141.8,132.14,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.31,0.32,1.5,2.19,0.19,0.0,0.02,0.12,0.0,1.18,0.0,0.03,7.85,0.0,0.0,0.0,36.88,2.06,0.81,60.46,5.02,105.49,924.04,53.9,21.15,1252.56,131.32,2083.1,26224.41,1666.74,653.98,18939.75,4070.01,23656.61,35.16,2.08,0.82,43.62,5.08,70.64,181.88,10.81,4.24,222.21,26.35,358.07,119.25,6.96,2.73,161.39,16.95,268.28,106.32,6.16,2.42,148.69,15.02,249.44,378213519.6,185375706.92,131017004.41,61820808.28
52181,sobolSamplefb,31.93,7.86,0.5,0.19,14.11,1.21,8.06,12.49,6.71,0.45,0.18,3.26,1.09,0.81,10.79,0.82,0.05,0.02,4.14,0.12,5.65,8.65,0.33,6.71,0.0,1.61,321.35,6653.16,100245.27,231.63,1179.79,857.23,789.89,37.47,1111.56,42476.46,44.96,234.8,143.63,124.89,157.55,3075.43,32059.97,103.59,524.44,396.03,369.05,126.34,2466.18,25708.85,83.07,420.55,317.57,295.94,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.3,0.29,1.78,10.04,0.18,0.0,0.02,0.12,0.0,1.18,0.0,0.03,8.06,0.0,0.0,0.0,36.88,2.06,0.81,168.19,5.02,108.39,924.04,53.9,21.15,3382.36,131.32,2140.39,26224.41,1666.74,653.98,43322.94,4070.01,24307.19,35.16,2.08,0.82,115.9,5.08,72.58,181.88,10.81,4.24,588.59,26.35,367.91,119.25,6.96,2.73,435.68,16.95,275.65,106.32,6.16,2.42,403.67,15.02,256.3,510938164.58,199830426.84,172655502.15,138452235.59
52182,sobolSamplefb,23.03,7.86,0.5,0.19,6.85,1.21,6.43,12.4,6.71,0.45,0.18,3.34,1.09,0.64,7.73,0.82,0.05,0.02,2.23,0.12,4.5,2.89,0.33,1.28,0.0,1.29,192.35,4132.28,73756.24,146.66,749.61,532.61,487.44,37.21,1104.0,42187.8,44.66,233.21,142.65,124.05,112.93,2204.47,22980.65,74.26,375.92,283.87,264.54,42.2,823.8,8587.79,27.75,140.48,106.08,98.86,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.25,0.4,4.52,0.0,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,6.43,0.0,0.0,0.0,36.88,2.06,0.81,61.21,5.02,86.36,924.04,53.9,21.15,1296.55,131.32,1705.31,26224.41,1666.74,653.98,21774.8,4070.01,19366.3,35.16,2.08,0.82,45.68,5.08,57.83,181.88,10.81,4.24,233.19,26.35,293.13,119.25,6.96,2.73,167.09,16.95,219.62,106.32,6.16,2.42,153.31,15.02,204.2,368480895.43,198472433.8,123759826.1,46248635.54
52183,sobolSamplefb,17.61,7.86,0.5,0.19,4.33,1.21,3.52,11.11,6.71,0.45,0.18,2.34,1.09,0.35,4.69,0.82,0.05,0.02,1.22,0.12,2.46,1.81,0.33,0.77,0.0,0.7,128.23,2841.35,57103.54,102.4,524.79,366.32,333.41,33.34,989.02,37793.82,40.01,208.92,127.79,111.13,68.5,1337.12,13938.94,45.04,228.01,172.18,160.45,26.39,515.2,5370.78,17.35,87.86,66.34,61.82,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.29,0.4,1.94,0.0,0.17,0.0,0.02,0.12,0.0,1.18,0.0,0.03,3.52,0.0,0.0,0.0,36.88,2.06,0.81,36.16,5.02,47.29,924.04,53.9,21.15,777.04,131.32,933.89,26224.41,1666.74,653.98,13882.69,4070.01,10605.71,35.16,2.08,0.82,27.58,5.08,31.67,181.88,10.81,4.24,140.98,26.35,160.53,119.25,6.96,2.73,100.15,16.95,120.27,106.32,6.16,2.42,91.65,15.02,111.83,281791414.74,177800967.84,75066666.2,28923780.7
52184,sobolSamplefb,23.25,7.86,0.5,0.19,3.85,1.21,9.64,11.53,6.71,0.45,0.18,2.15,1.09,0.96,8.78,0.82,0.05,0.02,1.03,0.12,6.75,2.94,0.33,0.68,0.0,1.93,205.71,4366.66,74045.91,154.03,786.42,562.76,516.16,34.6,1026.5,39226.26,41.52,216.83,132.64,115.34,128.24,2503.23,26095.07,84.32,426.87,322.35,300.39,42.87,836.93,8724.58,28.19,142.72,107.77,100.43,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.32,0.4,1.42,0.0,0.19,0.0,0.02,0.12,0.0,1.18,0.0,0.03,9.64,0.0,0.0,0.0,36.88,2.06,0.81,31.32,5.02,129.61,924.04,53.9,21.15,676.76,131.32,2559.48,26224.41,1666.74,653.98,12364.14,4070.01,29066.62,35.16,2.08,0.82,24.09,5.08,86.79,181.88,10.81,4.24,123.18,26.35,439.95,119.25,6.96,2.73,87.23,16.95,329.63,106.32,6.16,2.42,79.75,15.02,306.48,372057341.67,184539864.89,140532196.16,46985280.63
52185,sobolSamplefb,13.16,7.86,0.5,0.19,3.4,1.21,0.0,10.16,6.71,0.45,0.18,1.73,1.09,0.0,1.77,0.82,0.05,0.02,0.76,0.12,0.0,1.23,0.33,0.9,0.0,0.0,74.25,1758.64,43452.65,65.35,336.69,226.86,204.13,30.47,903.94,34542.84,36.56,190.95,116.8,101.57,25.86,504.72,5261.5,17.0,86.07,64.99,60.57,17.93,349.97,3648.31,11.79,59.68,45.07,42.0,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.39,0.0,0.72,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,29.48,5.02,0.0,924.04,53.9,21.15,628.22,131.32,0.0,26224.41,1666.74,653.98,10837.5,4070.01,0.0,35.16,2.08,0.82,22.21,5.08,0.0,181.88,10.81,4.24,113.41,26.35,0.0,119.25,6.96,2.73,80.97,16.95,0.0,106.32,6.16,2.42,74.21,15.02,0.0,210489545.2,162506752.89,28335220.38,19647571.93
52186,sobolSamplefb,24.36,7.86,0.5,0.19,7.65,1.21,6.96,12.33,6.71,0.45,0.18,3.21,1.09,0.7,8.28,0.82,0.05,0.02,2.4,0.12,4.87,3.75,0.33,2.03,0.0,1.39,212.64,4526.23,77686.94,159.89,816.53,583.34,534.76,37.0,1097.67,41945.74,44.4,231.87,141.83,123.33,120.9,2360.13,24603.33,79.5,402.46,303.92,283.22,54.73,1068.43,11137.87,35.99,182.19,137.58,128.21,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.25,0.34,3.85,1.53,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,6.96,0.0,0.0,0.0,36.88,2.06,0.81,74.35,5.02,93.51,924.04,53.9,21.15,1549.2,131.32,1846.6,26224.41,1666.74,653.98,24100.95,4070.01,20970.85,35.16,2.08,0.82,54.12,5.08,62.62,181.88,10.81,4.24,275.83,26.35,317.42,119.25,6.96,2.73,199.62,16.95,237.82,106.32,6.16,2.42,183.72,15.02,221.12,389814067.63,197333665.02,132498582.75,59981819.86
52187,sobolSamplefb,33.69,7.86,0.5,0.19,22.31,1.21,1.62,17.94,6.71,0.45,0.18,9.35,1.09,0.16,10.51,0.82,0.05,0.02,8.36,0.12,1.14,5.25,0.33,4.59,0.0,0.32,283.85,6086.85,107820.14,215.83,1102.97,784.52,718.22,53.82,1596.58,61011.04,64.58,337.26,206.3,179.39,153.39,2994.3,31214.27,100.86,510.61,385.58,359.32,76.64,1495.97,15594.83,50.39,255.1,192.64,179.52,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.23,0.4,19.45,0.57,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.62,0.0,0.0,0.0,36.88,2.06,0.81,217.23,5.02,21.84,924.04,53.9,21.15,4525.25,131.32,431.18,26224.41,1666.74,653.98,70308.29,4070.01,4896.71,35.16,2.08,0.82,158.06,5.08,14.62,181.88,10.81,4.24,805.57,26.35,74.12,119.25,6.96,2.73,583.09,16.95,55.53,106.32,6.16,2.42,536.67,15.02,51.63,539111735.08,287026374.17,168101097.55,83984263.35
52188,sobolSamplefb,20.08,7.86,0.5,0.19,10.33,1.21,0.0,12.71,6.71,0.45,0.18,4.29,1.09,0.0,4.49,0.82,0.05,0.02,3.48,0.12,0.0,2.88,0.33,2.55,0.0,0.0,145.74,3231.88,65137.11,116.52,597.19,416.67,379.18,38.14,1131.61,43242.75,45.77,239.04,146.22,127.15,65.49,1278.48,13327.62,43.06,218.01,164.63,153.42,42.1,821.78,8566.73,27.68,140.14,105.82,98.61,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.24,0.34,6.57,1.5,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,100.96,5.02,0.0,924.04,53.9,21.15,2101.46,131.32,0.0,26224.41,1666.74,653.98,32521.96,4070.01,0.0,35.16,2.08,0.82,73.37,5.08,0.0,181.88,10.81,4.24,373.9,26.35,0.0,119.25,6.96,2.73,270.78,16.95,0.0,106.32,6.16,2.42,249.26,15.02,0.0,321345148.58,203435466.03,71774460.65,46135221.91
52189,sobolSamplefb,13.34,7.86,0.5,0.19,3.22,1.21,0.36,10.3,6.71,0.45,0.18,1.85,1.09,0.04,2.01,0.82,0.05,0.02,0.75,0.12,0.25,1.03,0.33,0.63,0.0,0.07,75.28,1783.09,44073.4,66.27,341.4,230.02,206.96,30.91,917.11,35045.98,37.1,193.73,118.5,103.05,29.33,572.57,5968.76,19.29,97.64,73.73,68.71,15.03,293.41,3058.66,9.88,50.03,37.78,35.21,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.46,0.17,0.27,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.36,0.0,0.0,0.0,36.88,2.06,0.81,25.63,5.02,4.87,924.04,53.9,21.15,556.58,131.32,96.09,26224.41,1666.74,653.98,10367.07,4070.01,1091.2,35.16,2.08,0.82,19.86,5.08,3.26,181.88,10.81,4.24,101.6,26.35,16.52,119.25,6.96,2.73,71.74,16.95,12.37,106.32,6.16,2.42,65.53,15.02,11.51,213489984.18,164873774.68,32144130.12,16472079.38
