area,fm_duff,fm_1000hr,can_con_pct,shrub_black_pct,pile_black_pct,fuelbeds,units,ecoregion
100,80,50,90,80,90,90343,tons,western
100,80,50,90,80,90,13344,tons,western
100,80,50,90,80,90,90344,tons,western
100,80,50,90,80,90,13345,tons,western
100,80,50,90,80,90,90345,tons,western
100,80,50,90,80,90,13346,tons,western
100,80,50,90,80,90,90346,tons,western
100,80,50,90,80,90,13347,tons,western
100,80,50,90,80,90,90347,tons,western
100,80,50,90,80,90,13348,tons,western
100,80,50,90,80,90,90348,tons,western
100,80,50,90,80,90,13349,tons,western
100,80,50,90,80,90,90349,tons,western
100,80,50,90,80,90,13350,tons,western
100,80,50,90,80,90,90350,tons,western
100,80,50,90,80,90,13351,tons,western
100,80,50,90,80,90,90351,tons,western
100,80,50,90,80,90,13352,tons,western
100,80,50,90,80,90,90352,tons,western
100,80,50,90,80,90,13353,tons,western
100,80,50,90,80,90,90353,tons,western
100,80,50,90,80,90,13354,tons,western
100,80,50,90,80,90,90354,tons,western
100,80,50,90,80,90,13355,tons,western
100,80,50,90,80,90,90355,tons,western
100,80,50,90,80,90,13356,tons,western
100,80,50,90,80,90,90356,tons,western
100,80,50,90,80,90,13357,tons,western
100,80,50,90,80,90,90357,tons,western
100,80,50,90,80,90,13358,tons,western
100,80,50,90,80,90,90358,tons,western
100,80,50,90,80,90,13359,tons,western
100,80,50,90,80,90,90359,tons,western
100,80,50,90,80,90,13360,tons,western
100,80,50,90,80,90,90360,tons,western
100,80,50,90,80,90,13361,tons,western
100,80,50,90,80,90,90361,tons,western
100,80,50,90,80,90,13362,tons,western
100,80,50,90,80,90,90362,tons,western
100,80,50,90,80,90,13363,tons,western
100,80,50,90,80,90,90363,tons,western
100,80,50,90,80,90,13364,tons,western
100,80,50,90,80,90,90364,tons,western
100,80,50,90,80,90,13365,tons,western
100,80,50,90,80,90,90365,tons,western
100,80,50,90,80,90,13366,tons,western
100,80,50,90,80,90,90366,tons,western
100,80,50,90,80,90,13367,tons,western
100,80,50,90,80,90,90367,tons,western
100,80,50,90,80,90,13368,tons,western
100,80,50,90,80,90,90368,tons,western
100,80,50,90,80,90,13369,tons,western
100,80,50,90,80,90,90369,tons,western
100,80,50,90,80,90,13370,tons,western
100,80,50,90,80,90,90370,tons,western
100,80,50,90,80,90,13371,tons,western
100,80,50,90,80,90,90371,tons,western
100,80,50,90,80,90,13372,tons,western
100,80,50,90,80,90,90372,tons,western
100,80,50,90,80,90,13373,tons,western
100,80,50,90,80,90,90373,tons,western
100,80,50,90,80,90,13374,tons,western
100,80,50,90,80,90,90374,tons,western
